c0.1,l0.1,vc0.1,vl0.1,vcn0.1,vln0.1
0.12081133648235622,44.10142194947184,-0.058954393770856504,26.066411330878903,-0.029588431590656286,21.746798020534808
0.8193387051958877,40.34201750930356,0.6315906562847609,13.467895032561394,NaN,NaN
0.7878299527646568,40.32154655138532,0.5239154616240267,13.430467356270864,0.6444938820912125,9.76432650264865
0.8127813281467074,40.40368007422876,0.7112347052280311,13.46528673758512,0.8100111234705228,9.851614692525064
0.7799388719088636,40.35365030938819,0.5639599555061179,13.79702330860063,0.7147942157953281,9.989651933840882
0.8085023617671575,40.340104428617316,0.7948832035595106,13.375783443097134,0.7027808676307008,9.76458688058492
0.7663239788830231,40.35609713946718,0.6605116796440489,13.51530980655919,0.5181312569521691,9.89780527260853
0.3090858571825507,44.10142194925669,0.1350389321468298,26.06641984095721,0.14482758620689656,21.74680620596412
0.8252292303417617,40.447080152190594,0.6053392658509454,13.57939648511965,0.5617352614015573,9.957956889129099
0.2794109474854126,44.10142194932352,-0.11368186874304784,26.06641774810071,-0.08876529477196886,21.74680419295685
0.8826340650180605,40.34596227994565,0.5408231368186874,13.43315687360528,0.6404894327030033,9.818045093016638
0.8779661016949153,40.377152170463724,0.6155728587319244,13.599881248847401,0.6324805339265851,9.922659609215025
0.8160044456793554,40.33972377402048,0.8442714126807565,13.492404618956373,0.8238042269187986,9.879849076181724
-0.4914698527368713,44.10142194926591,0.2560622914349277,26.066420419268486,0.3610678531701891,21.746806762199824
0.7985551542095026,40.35585275963573,0.7913236929922136,13.500169132529326,0.5777530589543938,10.10792243303408
-0.08980272297860517,44.10142194872425,0.11946607341490545,26.06646358508379,-0.001557285873192436,21.746848281145777
0.7621561544873576,40.36810519943915,0.7423804226918799,13.50493261291131,0.6938820912124583,9.888417659413111
0.7355376493470408,40.32609978179373,0.6271412680756396,13.339132152411556,0.7388209121245829,9.734191461180748
0.7688246735204224,40.339035868379725,0.8055617352614015,13.495050985592764,0.7837597330367074,9.875743711399055
0.8404001111419839,40.51060421207871,0.6200222469410456,13.530970592801397,0.7330367074527252,9.912751083922547
0.7971103084190053,40.40089985082071,0.8264738598442715,22.215612499814473,0.7993325917686318,25.086708900761842
0.8476799110864129,40.3335331500811,0.850055617352614,13.420512556017538,0.7575083426028921,9.809759025876609
0.7535426507363157,44.10142194954285,-0.07808676307007786,26.066409304642047,-0.0055617352614015575,21.74679607167656
0.783550986385107,40.32102689881733,0.7877641824249165,13.366884424989093,0.7352614015572859,9.895367827671883
0.8766879688802445,40.32692548475299,0.8082313681868744,13.3394572435343,0.7139043381535038,9.734489153491019
0.8172270075020839,40.382677603696166,0.25294771968854285,14.13093225774652,NaN,NaN
0.5150319533203668,44.101421949108754,-0.06117908787541713,26.06642883013734,-0.018020022246941044,21.746814852148702
0.8527368713531537,40.387645501778564,0.49988876529477194,13.662343434752142,0.6872080088987764,10.034414231052532
0.32653514865240346,44.10142194950042,0.2342602892102336,26.06641011047064,0.30456062291434927,21.746796846796617
NaN,NaN,NaN,NaN,NaN,NaN
0.798110586273965,40.325354849180414,0.6925472747497219,13.419750575108047,0.6832035595105673,9.942356034903474
0.8055015282022784,40.32674573898578,0.7370411568409344,22.638529090299958,0.7512791991101223,27.240958808535815
0.8056126701861628,40.31775230156646,0.7397107897664071,13.371934690388352,0.7739710789766407,9.708748150622577
0.7674353987218672,40.364103705094315,0.5630700778642936,34.24808918309039,0.47586206896551725,29.714977953369555
0.8478466240622395,40.35395723863644,0.4638487208008899,13.490115774459762,0.7054505005561735,9.820313511738371
0.8117254792998055,40.5199442976767,0.7139043381535038,13.611452891077596,0.6453837597330367,10.048478585540273
0.8351208669074743,40.32583122912824,0.7988876529477197,13.337147287767253,0.7352614015572859,9.73237994891186
0.873853848291192,40.37027494420619,0.5630700778642936,34.15514973496781,0.3624026696329255,29.627221544202445
0.8808002222839678,40.411911550687044,0.5394883203559511,13.593087489235016,0.5559510567296997,10.156346244549168
0.7596554598499583,40.42030417645926,0.8086763070077865,13.80712917810701,0.42380422691879865,10.584059555174754
-0.030341761600444567,44.10142194848807,0.1728587319243604,26.066458071165695,0.15194660734149054,21.746842977548607
0.767101972770214,40.3141974623213,0.7147942157953281,13.355483554481271,0.6756395995550611,9.749728355097774
0.8523478744095582,40.33049232874635,0.7699666295884315,13.400380658407114,0.6578420467185762,9.791050444125302
0.8166712975826619,40.37501380726427,0.5835372636262514,13.459206838411344,0.9256952169076752,9.85073664996158
0.8200055570991942,40.344174340057585,0.7650723025583982,13.439359944427062,0.8767519466073415,9.827237005889513
0.8118921922756321,40.330106478697815,0.6400444938820912,13.466220191797266,0.4767519466073415,10.32472677346012
0.7620450125034732,44.101421948818185,-0.027808676307007785,26.06644371918238,-0.03804226918798665,21.746829173188967
0.8600166712975826,40.335199413459144,0.7601779755283649,13.45562652104689,0.8522803114571746,9.84208512046211
0.783828841344818,40.38742488827224,0.5101223581757508,13.685980038771147,0.4843159065628476,10.004179776816873
0.8363434287302028,40.36799797635378,0.7646273637374861,13.569544455624348,NaN,NaN
