c0.1,l0.1,vc0.1,vl0.1,vcn0.1,vln0.1
0.2657960544595721,71.93291896997992,0.007341490545050055,62.346946121064285,-0.060734149054505006,61.65882808953255
0.06046123923312031,71.93291896997991,-0.15372636262513906,62.3469461210643,-0.1421579532814238,61.65882808953257
-0.09524868018894138,71.9329189699705,0.059844271412680755,62.34694612106102,0.0135706340378198,61.658828089531085
-0.10758544040011114,71.93291896997093,0.07942157953281424,62.34694612106864,0.03848720800889878,61.65882808953391
0.012114476243400944,71.93291896997175,-0.1292547274749722,62.346946121063986,-0.2,61.65882808953301
0.24362322867463185,71.9329189699705,-0.38598442714126807,62.34694612106102,-0.41713014460511677,61.65882808953109
-0.15165323701028063,71.93291896997574,-0.05628476084538376,62.34694612106369,-0.003781979977753059,61.658828089532726
-0.04045568213392609,71.9329189699705,-0.02914349276974416,62.34694612106102,-0.08342602892102335,61.65882808953109
-0.1621561544873576,71.9329189699705,-0.11234705228031146,62.34694612106102,-0.12169076751946607,61.658828089531085
0.1135871075298694,71.93291896997992,-0.42602892102335926,62.346946121064285,-0.41490545050055616,61.65882808953255
-0.05884968046679633,71.93291896998355,0.27519466073414905,62.34694612106434,0.2814238042269188,61.65882808953261
0.11375382050569603,71.93291896997677,-0.08921023359288098,62.34694612106428,-0.1167964404894327,61.658828089532534
-0.08885801611558766,71.93291896997663,0.067853170189099,62.34694612108466,0.08654060066740824,61.6588280895458
0.058405112531258685,71.93291896998281,0.26585094549499444,62.34694612039189,0.2671857619577308,61.65882808886165
-0.0207279799944429,71.9329189699705,0.003781979977753059,62.34694612106102,0.02513904338153504,61.658828089531085
-0.1674909697138094,71.93291896997991,-0.3659621802002225,62.3469461210643,-0.40600667408231367,61.65882808953256
-0.18777438177271463,71.9329189699709,-0.1421579532814238,62.3469461210649,-0.15595105672969967,61.65882808953392
0.19244234509585997,71.93291896998002,-0.1532814238042269,62.346946121064306,-0.10300333704115684,61.65882808953257
0.026785218116143372,71.93291896997991,0.016240266963292546,62.346946121064306,-0.0442714126807564,61.65882808953257
0.17160322311753265,71.93291896997154,-0.3552836484983315,62.3469461210638,-0.3192436040044494,61.658828089532854
0.02378438455126424,71.93291896997572,-0.17864293659621802,62.34694612106369,-0.1532814238042269,61.658828089532726
0.19199777716032232,71.93291896997079,-0.2956618464961068,62.34694611036744,-0.3098998887652948,61.658828078907355
0.06424006668519033,71.93291896997992,-0.1621802002224694,62.34694612106352,-0.18487208008898776,61.65882808953255
-0.32564601278132815,71.93291896997175,-0.3770856507230256,62.346946121063986,-0.3263626251390434,61.65882808953301
0.14587385384829119,71.93291896997556,0.02335928809788654,62.34694612105958,0.026473859844271412,61.658828089529685
0.09480411225340372,71.93291896997992,0.02914349276974416,62.346946121064285,0.042046718576195775,61.65882808953255
-0.13575993331480968,71.93291896997145,0.025583982202447165,62.34694612106882,0.001557285873192436,61.658828089533316
-0.0058905251458738535,71.9329189699705,0.03270300333704116,62.34694612106102,0.05228031145717464,61.65882808953109
0.13837176993609335,71.93291896997992,0.07853170189098999,62.346946121064285,0.1132369299221357,61.65882808953255
0.04262295081967213,71.93291896997205,0.026473859844271412,62.34694612108466,0.071412680756396,61.65882808954577
0.19944429008057793,71.93291896998,0.004226918798665183,62.346946121064306,-0.02335928809788654,61.65882808953257
-0.018616282300639067,71.93291896998355,0.04382647385984427,62.34694612106434,0.05228031145717464,61.65882808953261
0.045012503473187,71.9329189699817,-0.05583982202447164,62.34694612107018,-0.0033370411568409346,61.65882808953693
-0.08680188941372603,71.93291896997016,-0.2231368186874305,62.34694612106518,-0.23737486095661847,61.658828089530466
0.13859405390386217,71.93291896997883,-0.16707452725250277,62.34694612106887,-0.14260289210233593,61.65882808953592
0.1333148096693526,71.9329189699705,0.024694104560622914,62.34694612106102,0.002447163515016685,61.658828089531085
-0.0024451236454570715,71.93291896996894,0.09988876529477198,62.3469461210611,0.10300333704115684,61.6588280895312
0.04551264240066685,71.93291896997992,-0.041156840934371525,62.346946121064285,-0.06874304783092325,61.65882808953255
0.03056404556821339,71.93291896998637,-0.11279199110122358,62.34694612106434,-0.14972191323692993,61.65882808953259
0.25284801333703805,71.9329189699705,0.10478309232480534,62.34694612106102,0.12703003337041158,61.658828089531085
0.032898027229786055,71.93291896997349,0.44382647385984425,62.34694612113069,0.4113459399332592,61.65882808959626
-0.021505973881633788,71.9329189699705,-0.15817575083426028,62.34694612106102,-0.14794215795328142,61.658828089531085
-0.2990275076410114,71.93291896997701,0.06340378197997776,62.34694612106788,-0.03759733036707453,61.65882808953496
-0.021672686857460405,71.9329189699705,-0.12836484983314794,62.34694612106102,-0.16395995550611792,61.658828089531085
-0.13992775771047514,71.9329189699818,-0.015795328142380424,62.34694612106434,-0.002447163515016685,61.6588280895326
-0.11119755487635455,71.93291896997992,0.05272525027808676,62.346946121064285,0.1363737486095662,61.65882808953255
0.10363989997221451,71.93291896997698,0.511012235817575,62.34694612106428,0.5528364849833148,61.658828089532534
-0.02222839677688247,71.9329189699705,0.49766407119021133,62.34694612106102,0.5185761957730812,61.65882808953109
0.006835232008891359,71.93291896998261,-0.18264738598442715,62.34694612105531,-0.15773081201334815,61.65882808951348
-0.0468463462072798,71.93291896998355,-0.05850945494994438,62.34694612106434,-0.07185761957730812,61.65882808953261
