c0.1,l0.1,vc0.1,vl0.1,vcn0.1,vln0.1
0.4068352320088914,3.7422564363775335,0.8901001112347052,3.62211806807555,0.8985539488320355,2.836396311422425
0.860350097249236,3.6957577221228672,0.8816462736373749,3.6088059790769793,0.9252502780867631,2.9857205216179827
0.5394276187829953,4.4469936525521625,0.8878754171301446,4.7921955189750784,0.9065628476084538,2.8508090579462864
0.7330369547096416,3.783829613306361,0.8780867630700778,3.712004214551729,0.9208008898776419,2.747962816446147
0.8126146151708808,4.98930756161799,0.8407119021134594,5.935224602667753,0.9203559510567297,3.4249425416104127
0.8485134759655459,3.7196984713491914,0.896774193548387,3.53447404282027,0.9167964404894327,2.777845368814883
0.164156710197277,3.9025665290391025,0.6369299221357063,3.6636740745099843,0.857174638487208,2.8818160452154453
0.6809669352597943,3.8199500526459076,0.8696329254727475,4.610711886825492,0.9252502780867631,4.24909050799505
0.7015282022784106,3.7410099121264957,0.850055617352614,3.6840182810579307,0.9230255839822025,2.7592740922973227
0.5706585162545151,7.376923947038289,0.19866518353726362,7.412383032683504,0.040266963292547274,4.9656160493420805
0.9340372325646012,3.6833100061699815,0.8812013348164628,3.555922750319969,0.9252502780867631,2.7443643866648033
0.7758266185051403,3.7148023289162433,0.8780867630700778,3.4668338172123567,0.9203559510567297,2.740650263434208
0.9323701028063351,3.681222646087366,0.8776418242491657,3.549631648648904,0.9252502780867631,2.7430324824961194
0.9428174492914698,3.696816429973553,0.8954393770856507,3.510558440083646,0.9239154616240267,2.739676313193854
-0.3644901361489303,3.8575967148939263,-0.639599555061179,3.6308320037246284,-0.7308120133481646,2.811621099750419
0.9352042233953876,3.7061698854066476,0.8829810901001113,3.559820903997065,0.9203559510567297,2.7667939426820065
-0.8382884134481801,4.110752859463807,-0.8674082313681869,4.725786333187572,-0.9239154616240267,2.9832623813849697
0.9339260905807169,3.6839740665663374,0.87853170189099,3.54963602663036,0.9252502780867631,2.7440867232751764
0.2151708808002223,3.7445597127467622,-0.0985539488320356,12.873750743948039,0.11368186874304784,11.571617225553684
0.9328702417338149,3.6900382353178256,0.8954393770856507,3.5607659814400776,0.9252502780867631,2.74730618328695
-0.8097249235898861,3.7737725272203333,-0.7908787541713015,3.654816285090236,-0.9203559510567297,2.752244089837702
0.5750486246179495,3.7781940228396262,0.4028921023359288,16.113377501296824,0.4696329254727475,4.250414073000135
0.4575159766601834,3.768594617719644,0.874972191323693,3.6420767625312807,0.914571746384872,2.8513564119883616
-0.8090580716865796,3.712152619927244,-0.8460511679644049,3.6452006949026403,-0.9203559510567297,2.750794538341891
0.9122534037232565,3.669871154485344,0.8794215795328142,3.5633103892600726,0.9252502780867631,2.7523652070036517
0.7823284245623784,3.750392289508071,0.6160177975528365,12.739134693969573,0.41490545050055616,20.72355257954671
0.9297026951931092,3.703099146646265,0.8780867630700778,3.6243066112180062,0.9252502780867631,2.728760593248064
0.38705195887746596,3.8346601759095997,-0.2582869855394883,20.634150509114257,-0.09988876529477198,18.870261795568183
-0.9118088357877188,3.72989750706236,-0.8682981090100111,3.6539531309927784,-0.9136818687430478,2.7739039065097026
0.776549041400389,3.9324660029986434,0.3147942157953281,12.933337876720758,0.7134593993325917,6.193968511209169
0.779494303973326,3.74350947291095,0.8789766407119021,3.613098718930516,0.9167964404894327,2.8081001815075024
0.4450680744651292,5.620657978512911,-0.054505005561735265,6.0062146743504465,-0.003781979977753059,5.87982329909868
0.30319533203667687,4.626243746429517,0.1350389321468298,8.488435483551308,0.8086763070077865,3.463473413048745
0.6500694637399278,3.742214554196156,0.8669632925472748,4.987740224525607,0.9163515016685205,2.7477473158767696
0.9307585440400111,3.715842573814143,0.8936596218020022,3.572846796993069,0.9252502780867631,2.7450478836407086
0.6878577382606279,3.7867834954910995,0.87853170189099,3.6073652961674463,0.9203559510567297,2.8066858549575473
0.8741872742428453,7.4623266941268,0.8727474972191324,4.69663371038455,0.9056729699666296,4.399440824436512
0.39027507641011394,3.9953889913040856,-0.5154616240266964,8.533640302928456,-0.5127919911012235,8.661182526951164
0.6549597110308419,3.8248981364821524,0.8758620689655172,3.6225967049684953,0.9167964404894327,2.807691026836147
0.9339260905807169,3.6899195407553855,0.889210233592881,3.4902290428803435,0.9132369299221357,2.769760285083459
0.6831897749374827,3.7411746771000796,-0.48476084538375974,4.400085754666304,-0.5457174638487208,3.820789868255825
-0.8131147540983606,3.7626906170827796,-0.8562847608453837,3.5868060790858913,-0.8082313681868744,2.7559861494124234
0.9361489302584051,3.7213085946711217,0.8945494994438264,3.5015970931415064,0.9199110122358176,2.844541999235283
0.8807446512920256,4.662022452555396,0.8812013348164628,3.82145580509281,0.9096774193548387,3.11429222891178
0.6073909419283134,3.6387007780534946,-0.7437152391546162,6.31343886535907,-0.7908787541713015,8.097877133143394
0.8720755765490414,3.7428257314318474,0.8776418242491657,3.532065588104334,0.9252502780867631,2.740826006107605
0.929647124201167,3.7168637536129547,0.8883203559510567,3.4985624078031505,0.9194660734149055,2.7577365350697414
0.9373159210891915,3.710889432074972,0.8918798665183537,3.7225168419933876,0.9110122358175751,4.0394091527814915
-0.796776882467352,4.61413175467468,-0.853615127919911,3.7335145607631106,-0.9061179087875417,3.044271064241604
0.8955821061405946,3.6732576251789357,0.8883203559510567,3.5380929962603562,0.9167964404894327,2.787847520178407
